path,bytes,compressed_bytes,crc32,volume_index_zero_based
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/773.csv,1339971,470388,9a773a21,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/774.csv,1339187,469349,cec6e70a,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/775.csv,1338796,470814,536734d8,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/776.csv,1338508,469665,5b33ffa0,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/777.csv,1338379,470853,89ead477,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/778.csv,1340253,469038,31a536c6,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/779.csv,1339855,469080,a49f0519,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/78.csv,1341493,468553,f7b80437,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/780.csv,1339530,469398,abc2afe8,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/781.csv,1338534,470014,453e3c56,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/782.csv,1338977,469397,61a779a6,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/783.csv,1339433,469482,f67542c0,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/784.csv,1341119,467934,f8f0965d,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/785.csv,1340427,467412,96764597,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/786.csv,1340099,469279,861df2f9,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/787.csv,1340187,468580,c72e350c,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/788.csv,1340752,468214,d7c8209e,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/789.csv,1338840,470022,153ea23d,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/79.csv,1340783,468217,9797f952,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/790.csv,1340307,467181,29839274,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/791.csv,1339633,468387,9ce4f413,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/792.csv,1339358,470020,5ef88074,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/793.csv,1339927,469156,bb0e8a7f,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/794.csv,1340045,469023,010ce1b7,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/795.csv,1339421,468865,20baaed9,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/796.csv,1339807,469130,fd9c8993,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/797.csv,1340263,467731,56337f37,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/798.csv,1340522,467555,a0ff47cf,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/799.csv,1339741,468750,c7b10ea9,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/8.csv,1339945,469141,08114fb8,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/80.csv,1341404,466754,f650a7aa,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/800.csv,1338865,469800,efca7731,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/801.csv,1340914,468291,0cc8cd0a,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/802.csv,1339602,468267,c2688076,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/803.csv,1341049,467705,4afc88ff,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/804.csv,1339054,469960,1c4ceb9c,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/805.csv,1340604,468626,f5421d5a,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/806.csv,1340253,469873,4786157c,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/807.csv,1339828,469011,be3284f4,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/808.csv,1339916,468594,e95ca8ed,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/809.csv,1341256,467914,7a5f1a85,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/81.csv,1340916,467831,130bde56,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/810.csv,1339934,469440,a853de3f,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/811.csv,1339991,468468,32da617e,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/812.csv,1339205,469760,eeb09ab3,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/813.csv,1339336,469404,073c0018,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/814.csv,1340775,467875,d95b5e57,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/815.csv,1341320,466555,44e479f0,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/816.csv,1340906,466882,fb98cdb1,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/817.csv,1340781,466836,9088e0e5,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/818.csv,1339661,469512,42a21f33,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/819.csv,1340098,469723,03b646ae,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/82.csv,1339925,466908,41b76ff2,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/820.csv,1340336,469230,d981d794,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/821.csv,1339657,469580,29335760,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/822.csv,1339454,469715,ec255856,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/823.csv,1340627,468644,b465ff26,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/824.csv,1338941,470738,33d064a1,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/825.csv,1340282,467804,f9f34d3d,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/826.csv,1338870,470839,607b6648,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/827.csv,1339666,468589,c962f419,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/828.csv,1339358,468538,145d6033,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/829.csv,1339039,469961,a3ce11e1,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/83.csv,1341275,467547,43a28820,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/830.csv,1338466,471461,5f6e4083,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/831.csv,1339675,470158,3c782e6a,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/832.csv,1339991,468423,8e0c4963,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/833.csv,1339476,469805,e42d154c,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/834.csv,1339652,470609,2b36aa87,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/835.csv,1339506,469243,2ee3d67a,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/836.csv,1339117,470065,c954eac4,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/837.csv,1339005,470062,1ba9ac8e,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/838.csv,1339884,468762,513a6caa,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/839.csv,1339606,467526,76dc1e57,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/84.csv,1340759,467732,f9efcf01,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/840.csv,1339927,469480,7f9bed89,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/841.csv,1339424,469762,59f2b883,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/842.csv,1338855,470299,37b6f439,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/843.csv,1340440,469504,c34d00ee,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/844.csv,1341383,467877,8f00db6f,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/845.csv,1341531,467222,c474c000,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/846.csv,1340828,467145,8b512deb,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/847.csv,1339987,469486,8b670808,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/848.csv,1340182,468549,24cd5ba7,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/849.csv,1339526,469047,a294fbf3,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/85.csv,1341290,467157,660ff050,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/850.csv,1339277,469364,97fb1d4b,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/851.csv,1339746,469889,9a033578,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/852.csv,1339686,468000,1983f835,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/853.csv,1340290,469350,49e904dc,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/854.csv,1340297,468644,58138f84,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/855.csv,1340271,469096,7c818cbf,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/856.csv,1340353,469103,427e8b46,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/857.csv,1340756,467956,eca62126,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/858.csv,1339368,470401,e9692af8,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/859.csv,1340390,468787,44568cd3,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/86.csv,1340699,468663,4f759b73,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/860.csv,1340506,469726,bbcc121b,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/861.csv,1339865,469323,442b6c53,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/862.csv,1340726,469374,cdf173d0,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/863.csv,1340211,469624,7985ca4c,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/864.csv,1340010,468893,59308a08,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/865.csv,1339399,469861,81004bcd,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/866.csv,1341141,467639,d5a13b62,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/867.csv,1339488,469665,5483d24c,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/868.csv,1339488,468878,52b92c7f,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/869.csv,1341599,466322,ff0fd7c9,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/87.csv,1340341,467405,b9487abd,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/870.csv,1341433,467544,62909b8d,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/871.csv,1340726,469104,ee56aa13,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/872.csv,1339625,468621,f2ffa61d,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/873.csv,1340198,469025,1887ea77,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/874.csv,1340827,467622,7f101823,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/875.csv,1339043,470496,a08b942a,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/876.csv,1340088,469184,142b89e8,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/877.csv,1340050,469264,93b39cfa,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/878.csv,1340201,468056,fa37358b,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/879.csv,1340261,468027,a1e2eb1b,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/88.csv,1341790,466432,9313da4c,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/880.csv,1340463,467662,bb69d5f2,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/881.csv,1339745,468807,0c7e7aec,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/882.csv,1340579,467142,15d97ec4,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/883.csv,1339569,469522,1457e107,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/884.csv,1340944,467452,7f6d1faa,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/885.csv,1339486,471036,213f6e77,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/886.csv,1339443,469779,e1501c3c,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/887.csv,1339885,468662,a8bf416d,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/888.csv,1339598,470175,a571cc2f,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/889.csv,1340569,468189,d5bb881a,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/89.csv,1340510,468178,519c61fe,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/890.csv,1339992,468286,ac439319,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/891.csv,1340721,468262,0b9b92e1,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/892.csv,1341194,468395,bbdc2003,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/893.csv,1340051,469469,9551cee9,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/894.csv,1340623,468259,1d1aa515,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/895.csv,1339372,469290,c63e3b13,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/896.csv,1339111,469322,fd97103c,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/897.csv,1340752,468111,595aa4cc,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/898.csv,1339827,468486,6437a743,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/899.csv,1340202,468167,5252b6cc,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/9.csv,1339920,470033,b6c3b7da,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/90.csv,1340185,467868,0c9cc714,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/900.csv,1340950,467716,fb29fdfb,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/901.csv,1340745,467519,a9039bc1,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/902.csv,1340127,468272,83bb9058,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/903.csv,1339745,467557,3db7d4d6,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/904.csv,1339678,469202,377d4557,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/905.csv,1339718,469690,6a192f8e,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/906.csv,1339118,469036,9c125dc3,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/907.csv,1340880,468343,dc88677c,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/908.csv,1341494,467943,ccba16b7,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/909.csv,1340323,467872,0b7d7c2b,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/91.csv,1339694,468548,035a2209,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/910.csv,1340959,468521,cca4ff06,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/911.csv,1339257,469691,79edbe58,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/912.csv,1340044,468498,b27bafe4,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/913.csv,1339799,467622,db322f8e,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/914.csv,1340173,468889,56dbfcc7,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/915.csv,1339897,469645,358c311a,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/916.csv,1340890,467843,cc481a4e,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/917.csv,1340130,469803,946aca12,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/918.csv,1341815,467496,26078bb2,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/919.csv,1339798,469122,fcdf311d,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/92.csv,1341058,467643,c0616f67,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/920.csv,1339068,469414,7c501b64,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/921.csv,1339572,470010,b07cfc30,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/922.csv,1338582,470569,87638fdb,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/923.csv,1340228,467443,e1449e93,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/924.csv,1339482,469264,ac70237a,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/925.csv,1339779,469772,3776f64c,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/926.csv,1339454,468911,6ad2f648,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/927.csv,1339914,468861,422cd7e7,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/928.csv,1340405,468318,2fbe4abe,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/929.csv,1339717,469725,e536940c,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/93.csv,1340280,467403,da7e7e7b,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/930.csv,1338575,470810,ef72402a,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/931.csv,1338893,469987,0f13f7c3,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/932.csv,1339642,469370,2aad027f,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/933.csv,1340137,469057,ed182b18,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/934.csv,1339055,470325,d32bd8b1,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/935.csv,1340504,468419,f23dccce,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/936.csv,1340589,468419,e591f035,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/937.csv,1340749,469696,094ebb88,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/938.csv,1340045,467832,6eb0b305,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/939.csv,1340227,469019,3fe72135,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/94.csv,1340751,468222,5ff44569,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/940.csv,1339259,470125,9f0e7c21,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/941.csv,1340385,469435,a292b2cb,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/942.csv,1339642,469832,09f6866a,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/943.csv,1340258,467959,1dbd0468,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/944.csv,1340526,468019,931e41c4,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/945.csv,1340875,467449,5fed371e,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/946.csv,1340164,467942,82edcb0a,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/947.csv,1339912,468980,f510a1da,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/948.csv,1340272,468991,0d2b5b7f,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/949.csv,1340080,470337,95a6a89d,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/95.csv,1340926,468423,68f3d90c,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/950.csv,1339912,469158,46fe77de,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/951.csv,1339650,468193,f0622b0f,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/952.csv,1339930,468185,c386ab51,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/953.csv,1339191,468961,24a525aa,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/954.csv,1340693,467147,2e7a2a39,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/955.csv,1341084,468184,a293718d,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/956.csv,1339760,469273,719e30ea,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/957.csv,1340627,468846,08d0937d,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/958.csv,1339806,469630,f7167a25,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/959.csv,1339493,469773,0ba4bb57,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/96.csv,1340424,467123,9dc2bfa8,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/960.csv,1339589,468752,11735f2c,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/961.csv,1341614,467483,dc9d2f15,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/962.csv,1339966,467987,2ae77e0c,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/963.csv,1339254,468300,c2ef1e02,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/964.csv,1339719,468661,be45aa92,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/965.csv,1339933,467295,744eb238,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/966.csv,1341164,468451,796aa650,2
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/967.csv,1338827,470575,af3ed056,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/968.csv,1340664,468148,22d8f6b7,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/969.csv,1339667,469682,7f305555,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/97.csv,1340654,467673,6fe08405,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/970.csv,1339838,468129,b2f0d9dd,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/971.csv,1341126,467554,4140e54b,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/972.csv,1340426,468450,28d95ad4,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/973.csv,1340322,468020,36dd99a7,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/974.csv,1340642,467800,fd530afd,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/975.csv,1340131,468624,9069a2bb,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/976.csv,1339490,470128,55f08f31,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/977.csv,1339938,468223,38996791,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/978.csv,1339288,468701,c3281520,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/979.csv,1339642,468822,e31ea6f9,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/98.csv,1341080,466888,c56d5416,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/980.csv,1341189,466988,93e07419,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/981.csv,1340054,468513,37bd706d,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/982.csv,1340748,467944,077ffee0,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/983.csv,1338726,471630,6de322c4,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/984.csv,1339392,470027,323e451a,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/985.csv,1339440,469393,62aa2f5c,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/986.csv,1339441,469707,f5b00fb2,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/987.csv,1339862,469297,4035d879,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/988.csv,1339210,470475,a03f54ba,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/989.csv,1340056,470012,08ac94ef,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/99.csv,1341411,466416,98c62c26,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/990.csv,1340341,468416,7a23aa5d,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/991.csv,1339458,469532,ca520e05,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/992.csv,1337853,469939,14964ad2,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/993.csv,1339727,471919,8f67ce76,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/994.csv,1339827,468340,4cd911e0,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/995.csv,1340298,468160,9ed1b521,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/996.csv,1339753,469776,2c5e964a,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/997.csv,1340162,468878,22921c2f,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/998.csv,1340353,468653,101cabbb,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_1/999.csv,1340458,468273,444115ad,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_2/1.csv,1321745,493403,d07f1985,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_2/10.csv,1322955,492281,fde8aedd,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_2/100.csv,1321047,492065,57a7d331,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_2/1000.csv,1323468,490651,7adfd059,3
XJTU-SY_Bearing_Datasets/40Hz10kN/Bearing3_2/1001.csv,1322491,491493,d96e1766,3
