sample_id,split,raw_class_id,class_name,display_name,source_file,file_id,window_index,start,end,n_rows,window_count_in_file
2_2_w0036,train,2,lead_screw_anomaly,Lead-screw anomaly,2_2_pre.csv,2,36,36864,38912,61440,59
2_2_w0037,train,2,lead_screw_anomaly,Lead-screw anomaly,2_2_pre.csv,2,37,37888,39936,61440,59
2_2_w0038,train,2,lead_screw_anomaly,Lead-screw anomaly,2_2_pre.csv,2,38,38912,40960,61440,59
2_2_w0039,train,2,lead_screw_anomaly,Lead-screw anomaly,2_2_pre.csv,2,39,39936,41984,61440,59
2_2_w0040,train,2,lead_screw_anomaly,Lead-screw anomaly,2_2_pre.csv,2,40,40960,43008,61440,59
2_2_w0041,train,2,lead_screw_anomaly,Lead-screw anomaly,2_2_pre.csv,2,41,41984,44032,61440,59
2_2_w0042,train,2,lead_screw_anomaly,Lead-screw anomaly,2_2_pre.csv,2,42,43008,45056,61440,59
2_2_w0043,train,2,lead_screw_anomaly,Lead-screw anomaly,2_2_pre.csv,2,43,44032,46080,61440,59
2_2_w0044,train,2,lead_screw_anomaly,Lead-screw anomaly,2_2_pre.csv,2,44,45056,47104,61440,59
2_2_w0045,train,2,lead_screw_anomaly,Lead-screw anomaly,2_2_pre.csv,2,45,46080,48128,61440,59
2_2_w0046,train,2,lead_screw_anomaly,Lead-screw anomaly,2_2_pre.csv,2,46,47104,49152,61440,59
2_2_w0047,train,2,lead_screw_anomaly,Lead-screw anomaly,2_2_pre.csv,2,47,48128,50176,61440,59
2_2_w0048,train,2,lead_screw_anomaly,Lead-screw anomaly,2_2_pre.csv,2,48,49152,51200,61440,59
2_2_w0049,train,2,lead_screw_anomaly,Lead-screw anomaly,2_2_pre.csv,2,49,50176,52224,61440,59
2_2_w0050,train,2,lead_screw_anomaly,Lead-screw anomaly,2_2_pre.csv,2,50,51200,53248,61440,59
2_2_w0051,train,2,lead_screw_anomaly,Lead-screw anomaly,2_2_pre.csv,2,51,52224,54272,61440,59
2_2_w0052,train,2,lead_screw_anomaly,Lead-screw anomaly,2_2_pre.csv,2,52,53248,55296,61440,59
2_2_w0053,train,2,lead_screw_anomaly,Lead-screw anomaly,2_2_pre.csv,2,53,54272,56320,61440,59
2_2_w0054,train,2,lead_screw_anomaly,Lead-screw anomaly,2_2_pre.csv,2,54,55296,57344,61440,59
2_2_w0055,train,2,lead_screw_anomaly,Lead-screw anomaly,2_2_pre.csv,2,55,56320,58368,61440,59
2_2_w0056,train,2,lead_screw_anomaly,Lead-screw anomaly,2_2_pre.csv,2,56,57344,59392,61440,59
2_2_w0057,train,2,lead_screw_anomaly,Lead-screw anomaly,2_2_pre.csv,2,57,58368,60416,61440,59
2_2_w0058,train,2,lead_screw_anomaly,Lead-screw anomaly,2_2_pre.csv,2,58,59392,61440,61440,59
2_4_w0000,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,0,0,2048,73728,71
2_4_w0001,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,1,1024,3072,73728,71
2_4_w0002,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,2,2048,4096,73728,71
2_4_w0003,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,3,3072,5120,73728,71
2_4_w0004,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,4,4096,6144,73728,71
2_4_w0005,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,5,5120,7168,73728,71
2_4_w0006,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,6,6144,8192,73728,71
2_4_w0007,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,7,7168,9216,73728,71
2_4_w0008,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,8,8192,10240,73728,71
2_4_w0009,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,9,9216,11264,73728,71
2_4_w0010,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,10,10240,12288,73728,71
2_4_w0011,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,11,11264,13312,73728,71
2_4_w0012,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,12,12288,14336,73728,71
2_4_w0013,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,13,13312,15360,73728,71
2_4_w0014,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,14,14336,16384,73728,71
2_4_w0015,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,15,15360,17408,73728,71
2_4_w0016,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,16,16384,18432,73728,71
2_4_w0017,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,17,17408,19456,73728,71
2_4_w0018,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,18,18432,20480,73728,71
2_4_w0019,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,19,19456,21504,73728,71
2_4_w0020,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,20,20480,22528,73728,71
2_4_w0021,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,21,21504,23552,73728,71
2_4_w0022,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,22,22528,24576,73728,71
2_4_w0023,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,23,23552,25600,73728,71
2_4_w0024,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,24,24576,26624,73728,71
2_4_w0025,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,25,25600,27648,73728,71
2_4_w0026,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,26,26624,28672,73728,71
2_4_w0027,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,27,27648,29696,73728,71
2_4_w0028,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,28,28672,30720,73728,71
2_4_w0029,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,29,29696,31744,73728,71
2_4_w0030,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,30,30720,32768,73728,71
2_4_w0031,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,31,31744,33792,73728,71
2_4_w0032,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,32,32768,34816,73728,71
2_4_w0033,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,33,33792,35840,73728,71
2_4_w0034,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,34,34816,36864,73728,71
2_4_w0035,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,35,35840,37888,73728,71
2_4_w0036,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,36,36864,38912,73728,71
2_4_w0037,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,37,37888,39936,73728,71
2_4_w0038,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,38,38912,40960,73728,71
2_4_w0039,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,39,39936,41984,73728,71
2_4_w0040,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,40,40960,43008,73728,71
2_4_w0041,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,41,41984,44032,73728,71
2_4_w0042,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,42,43008,45056,73728,71
2_4_w0043,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,43,44032,46080,73728,71
2_4_w0044,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,44,45056,47104,73728,71
2_4_w0045,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,45,46080,48128,73728,71
2_4_w0046,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,46,47104,49152,73728,71
2_4_w0047,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,47,48128,50176,73728,71
2_4_w0048,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,48,49152,51200,73728,71
2_4_w0049,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,49,50176,52224,73728,71
2_4_w0050,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,50,51200,53248,73728,71
2_4_w0051,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,51,52224,54272,73728,71
2_4_w0052,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,52,53248,55296,73728,71
2_4_w0053,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,53,54272,56320,73728,71
2_4_w0054,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,54,55296,57344,73728,71
2_4_w0055,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,55,56320,58368,73728,71
2_4_w0056,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,56,57344,59392,73728,71
2_4_w0057,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,57,58368,60416,73728,71
2_4_w0058,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,58,59392,61440,73728,71
2_4_w0059,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,59,60416,62464,73728,71
2_4_w0060,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,60,61440,63488,73728,71
2_4_w0061,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,61,62464,64512,73728,71
2_4_w0062,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,62,63488,65536,73728,71
2_4_w0063,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,63,64512,66560,73728,71
2_4_w0064,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,64,65536,67584,73728,71
2_4_w0065,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,65,66560,68608,73728,71
2_4_w0066,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,66,67584,69632,73728,71
2_4_w0067,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,67,68608,70656,73728,71
2_4_w0068,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,68,69632,71680,73728,71
2_4_w0069,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,69,70656,72704,73728,71
2_4_w0070,train,2,lead_screw_anomaly,Lead-screw anomaly,2_4_pre.csv,4,70,71680,73728,73728,71
2_5_w0000,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,0,0,2048,73728,71
2_5_w0001,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,1,1024,3072,73728,71
2_5_w0002,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,2,2048,4096,73728,71
2_5_w0003,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,3,3072,5120,73728,71
2_5_w0004,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,4,4096,6144,73728,71
2_5_w0005,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,5,5120,7168,73728,71
2_5_w0006,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,6,6144,8192,73728,71
2_5_w0007,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,7,7168,9216,73728,71
2_5_w0008,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,8,8192,10240,73728,71
2_5_w0009,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,9,9216,11264,73728,71
2_5_w0010,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,10,10240,12288,73728,71
2_5_w0011,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,11,11264,13312,73728,71
2_5_w0012,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,12,12288,14336,73728,71
2_5_w0013,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,13,13312,15360,73728,71
2_5_w0014,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,14,14336,16384,73728,71
2_5_w0015,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,15,15360,17408,73728,71
2_5_w0016,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,16,16384,18432,73728,71
2_5_w0017,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,17,17408,19456,73728,71
2_5_w0018,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,18,18432,20480,73728,71
2_5_w0019,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,19,19456,21504,73728,71
2_5_w0020,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,20,20480,22528,73728,71
2_5_w0021,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,21,21504,23552,73728,71
2_5_w0022,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,22,22528,24576,73728,71
2_5_w0023,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,23,23552,25600,73728,71
2_5_w0024,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,24,24576,26624,73728,71
2_5_w0025,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,25,25600,27648,73728,71
2_5_w0026,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,26,26624,28672,73728,71
2_5_w0027,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,27,27648,29696,73728,71
2_5_w0028,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,28,28672,30720,73728,71
2_5_w0029,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,29,29696,31744,73728,71
2_5_w0030,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,30,30720,32768,73728,71
2_5_w0031,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,31,31744,33792,73728,71
2_5_w0032,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,32,32768,34816,73728,71
2_5_w0033,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,33,33792,35840,73728,71
2_5_w0034,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,34,34816,36864,73728,71
2_5_w0035,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,35,35840,37888,73728,71
2_5_w0036,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,36,36864,38912,73728,71
2_5_w0037,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,37,37888,39936,73728,71
2_5_w0038,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,38,38912,40960,73728,71
2_5_w0039,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,39,39936,41984,73728,71
2_5_w0040,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,40,40960,43008,73728,71
2_5_w0041,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,41,41984,44032,73728,71
2_5_w0042,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,42,43008,45056,73728,71
2_5_w0043,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,43,44032,46080,73728,71
2_5_w0044,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,44,45056,47104,73728,71
2_5_w0045,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,45,46080,48128,73728,71
2_5_w0046,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,46,47104,49152,73728,71
2_5_w0047,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,47,48128,50176,73728,71
2_5_w0048,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,48,49152,51200,73728,71
2_5_w0049,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,49,50176,52224,73728,71
2_5_w0050,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,50,51200,53248,73728,71
2_5_w0051,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,51,52224,54272,73728,71
2_5_w0052,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,52,53248,55296,73728,71
2_5_w0053,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,53,54272,56320,73728,71
2_5_w0054,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,54,55296,57344,73728,71
2_5_w0055,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,55,56320,58368,73728,71
2_5_w0056,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,56,57344,59392,73728,71
2_5_w0057,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,57,58368,60416,73728,71
2_5_w0058,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,58,59392,61440,73728,71
2_5_w0059,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,59,60416,62464,73728,71
2_5_w0060,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,60,61440,63488,73728,71
2_5_w0061,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,61,62464,64512,73728,71
2_5_w0062,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,62,63488,65536,73728,71
2_5_w0063,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,63,64512,66560,73728,71
2_5_w0064,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,64,65536,67584,73728,71
2_5_w0065,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,65,66560,68608,73728,71
2_5_w0066,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,66,67584,69632,73728,71
2_5_w0067,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,67,68608,70656,73728,71
2_5_w0068,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,68,69632,71680,73728,71
2_5_w0069,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,69,70656,72704,73728,71
2_5_w0070,train,2,lead_screw_anomaly,Lead-screw anomaly,2_5_pre.csv,5,70,71680,73728,73728,71
2_7_w0000,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,0,0,2048,86016,83
2_7_w0001,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,1,1024,3072,86016,83
2_7_w0002,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,2,2048,4096,86016,83
2_7_w0003,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,3,3072,5120,86016,83
2_7_w0004,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,4,4096,6144,86016,83
2_7_w0005,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,5,5120,7168,86016,83
2_7_w0006,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,6,6144,8192,86016,83
2_7_w0007,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,7,7168,9216,86016,83
2_7_w0008,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,8,8192,10240,86016,83
2_7_w0009,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,9,9216,11264,86016,83
2_7_w0010,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,10,10240,12288,86016,83
2_7_w0011,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,11,11264,13312,86016,83
2_7_w0012,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,12,12288,14336,86016,83
2_7_w0013,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,13,13312,15360,86016,83
2_7_w0014,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,14,14336,16384,86016,83
2_7_w0015,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,15,15360,17408,86016,83
2_7_w0016,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,16,16384,18432,86016,83
2_7_w0017,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,17,17408,19456,86016,83
2_7_w0018,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,18,18432,20480,86016,83
2_7_w0019,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,19,19456,21504,86016,83
2_7_w0020,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,20,20480,22528,86016,83
2_7_w0021,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,21,21504,23552,86016,83
2_7_w0022,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,22,22528,24576,86016,83
2_7_w0023,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,23,23552,25600,86016,83
2_7_w0024,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,24,24576,26624,86016,83
2_7_w0025,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,25,25600,27648,86016,83
2_7_w0026,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,26,26624,28672,86016,83
2_7_w0027,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,27,27648,29696,86016,83
2_7_w0028,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,28,28672,30720,86016,83
2_7_w0029,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,29,29696,31744,86016,83
2_7_w0030,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,30,30720,32768,86016,83
2_7_w0031,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,31,31744,33792,86016,83
2_7_w0032,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,32,32768,34816,86016,83
2_7_w0033,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,33,33792,35840,86016,83
2_7_w0034,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,34,34816,36864,86016,83
2_7_w0035,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,35,35840,37888,86016,83
2_7_w0036,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,36,36864,38912,86016,83
2_7_w0037,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,37,37888,39936,86016,83
2_7_w0038,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,38,38912,40960,86016,83
2_7_w0039,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,39,39936,41984,86016,83
2_7_w0040,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,40,40960,43008,86016,83
2_7_w0041,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,41,41984,44032,86016,83
2_7_w0042,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,42,43008,45056,86016,83
2_7_w0043,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,43,44032,46080,86016,83
2_7_w0044,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,44,45056,47104,86016,83
2_7_w0045,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,45,46080,48128,86016,83
2_7_w0046,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,46,47104,49152,86016,83
2_7_w0047,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,47,48128,50176,86016,83
2_7_w0048,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,48,49152,51200,86016,83
2_7_w0049,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,49,50176,52224,86016,83
2_7_w0050,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,50,51200,53248,86016,83
2_7_w0051,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,51,52224,54272,86016,83
2_7_w0052,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,52,53248,55296,86016,83
2_7_w0053,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,53,54272,56320,86016,83
2_7_w0054,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,54,55296,57344,86016,83
2_7_w0055,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,55,56320,58368,86016,83
2_7_w0056,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,56,57344,59392,86016,83
2_7_w0057,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,57,58368,60416,86016,83
2_7_w0058,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,58,59392,61440,86016,83
2_7_w0059,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,59,60416,62464,86016,83
2_7_w0060,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,60,61440,63488,86016,83
2_7_w0061,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,61,62464,64512,86016,83
2_7_w0062,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,62,63488,65536,86016,83
2_7_w0063,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,63,64512,66560,86016,83
2_7_w0064,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,64,65536,67584,86016,83
2_7_w0065,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,65,66560,68608,86016,83
2_7_w0066,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,66,67584,69632,86016,83
2_7_w0067,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,67,68608,70656,86016,83
2_7_w0068,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,68,69632,71680,86016,83
2_7_w0069,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,69,70656,72704,86016,83
2_7_w0070,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,70,71680,73728,86016,83
2_7_w0071,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,71,72704,74752,86016,83
2_7_w0072,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,72,73728,75776,86016,83
2_7_w0073,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,73,74752,76800,86016,83
2_7_w0074,test,2,lead_screw_anomaly,Lead-screw anomaly,2_7.csv,7,74,75776,77824,86016,83
